Sponge Node Number = 237
1 11022.000000 0.001000 
2 19488.000000 0.001000 
3 19644.000000 0.001000 
4 19419.000000 0.001000 
5 18844.000000 0.001000 
6 20019.000000 0.001000 
7 18721.000000 0.001000 
8 20742.000000 0.001000 
9 18662.000000 0.001000 
10 19270.000000 0.001000 
11 19954.000000 0.001000 
12 20639.000000 0.001000 
13 21112.000000 0.001000 
14 20570.000000 0.001000 
15 19972.000000 0.001000 
16 19469.000000 0.001000 
17 19088.000000 0.001000 
18 18776.000000 0.001000 
19 19931.000000 0.001000 
20 20713.000000 0.001000 
21 18593.000000 0.001000 
22 19016.000000 0.001000 
23 19420.000000 0.001000 
24 19913.000000 0.001000 
25 20551.000000 0.001000 
26 21108.000000 0.001000 
27 20202.000000 0.001000 
28 19551.000000 0.001000 
29 19008.000000 0.001000 
30 18517.000000 0.001000 
31 20591.000000 0.001000 
32 19761.000000 0.001000 
33 18744.000000 0.001000 
34 19307.000000 0.001000 
35 20031.000000 0.001000 
36 20711.000000 0.001000 
37 19601.000000 0.001000 
38 18514.000000 0.001000 
39 20218.000000 0.001000 
40 19252.000000 0.001000 
41 18590.000000 0.001000 
42 19642.000000 0.001000 
43 19273.000000 0.001000 
44 18051.000000 0.001000 
45 19986.000000 0.001000 
46 19560.000000 0.001000 
47 19507.000000 0.001000 
48 19553.000000 0.001000 
49 18411.000000 0.001000 
50 20216.000000 0.001000 
51 18680.000000 0.001000 
52 20506.000000 0.001000 
53 20009.000000 0.001000 
54 19672.000000 0.001000 
55 18807.000000 0.001000 
56 20544.000000 0.001000 
57 18561.000000 0.001000 
58 19594.000000 0.001000 
59 21126.000000 0.001000 
60 20394.000000 0.001000 
61 19271.000000 0.001000 
62 18355.000000 0.001000 
63 20582.000000 0.001000 
64 19098.000000 0.001000 
65 20068.000000 0.001000 
66 20794.000000 0.001000 
67 19662.000000 0.001000 
68 18555.000000 0.001000 
69 20328.000000 0.001000 
70 18591.000000 0.001000 
71 19946.000000 0.001000 
72 20060.000000 0.001000 
73 20634.000000 0.001000 
74 19027.000000 0.001000 
75 20536.000000 0.001000 
76 18243.000000 0.001000 
77 19053.000000 0.001000 
78 19917.000000 0.001000 
79 20962.000000 0.001000 
80 21553.000000 0.001000 
81 21895.000000 0.001000 
82 20038.000000 0.001000 
83 21035.000000 0.001000 
84 23143.000000 0.001000 
85 23497.000000 0.001000 
86 24790.000000 0.001000 
87 27188.000000 0.001000 
88 26825.000000 0.001000 
89 28389.000000 0.001000 
90 34193.000000 0.001000 
91 31385.000000 0.001000 
92 33328.000000 0.001000 
93 38588.000000 0.001000 
94 39724.000000 0.001000 
95 41911.000000 0.001000 
96 52327.000000 0.001000 
97 40270.000000 0.001000 
98 58078.000000 0.001000 
99 50168.000000 0.001000 
100 57202.000000 0.001000 
101 64255.000000 0.001000 
102 63814.000000 0.001000 
103 69008.000000 0.001000 
104 77528.000000 0.001000 
105 76390.000000 0.001000 
106 87780.000000 0.001000 
107 93905.000000 0.001000 
108 90676.000000 0.001000 
109 100000.000000 0.001000 
110 100000.000000 0.001000 
111 100000.000000 0.001000 
112 100000.000000 0.001000 
113 100000.000000 0.001000 
114 100000.000000 0.001000 
115 100000.000000 0.001000 
116 100000.000000 0.001000 
117 100000.000000 0.001000 
118 100000.000000 0.001000 
119 100000.000000 0.001000 
120 100000.000000 0.001000 
121 100000.000000 0.001000 
122 100000.000000 0.001000 
123 100000.000000 0.001000 
124 100000.000000 0.001000 
125 100000.000000 0.001000 
126 100000.000000 0.001000 
127 100000.000000 0.001000 
128 100000.000000 0.001000 
129 100000.000000 0.001000 
130 100000.000000 0.001000 
131 96606.000000 0.001000 
132 87140.000000 0.001000 
133 93941.000000 0.001000 
134 80020.000000 0.001000 
135 77622.000000 0.001000 
136 76714.000000 0.001000 
137 66850.000000 0.001000 
138 72100.000000 0.001000 
139 63483.000000 0.001000 
140 55614.000000 0.001000 
141 58847.000000 0.001000 
142 54144.000000 0.001000 
143 55777.000000 0.001000 
144 48937.000000 0.001000 
145 43064.000000 0.001000 
146 44091.000000 0.001000 
147 39227.000000 0.001000 
148 41064.000000 0.001000 
149 38595.000000 0.001000 
150 37342.000000 0.001000 
151 33142.000000 0.001000 
152 30002.000000 0.001000 
153 30390.000000 0.001000 
154 26064.000000 0.001000 
155 26104.000000 0.001000 
156 25968.000000 0.001000 
157 25876.000000 0.001000 
158 25711.000000 0.001000 
159 24891.000000 0.001000 
160 24260.000000 0.001000 
161 23824.000000 0.001000 
162 23751.000000 0.001000 
163 28409.000000 0.001000 
164 27296.000000 0.001000 
165 24414.000000 0.001000 
166 26059.000000 0.001000 
167 24920.000000 0.001000 
168 22303.000000 0.001000 
169 21470.000000 0.001000 
170 20584.000000 0.001000 
171 17727.000000 0.001000 
172 18021.000000 0.001000 
173 18353.000000 0.001000 
174 18755.000000 0.001000 
175 18011.000000 0.001000 
176 16588.000000 0.001000 
177 15611.000000 0.001000 
178 15316.000000 0.001000 
179 15609.000000 0.001000 
180 15992.000000 0.001000 
181 15959.000000 0.001000 
182 15920.000000 0.001000 
183 17412.000000 0.001000 
184 18818.000000 0.001000 
185 18151.000000 0.001000 
186 20467.000000 0.001000 
187 23498.000000 0.001000 
188 24360.000000 0.001000 
189 22806.000000 0.001000 
190 26431.000000 0.001000 
191 24145.000000 0.001000 
192 28032.000000 0.001000 
193 31634.000000 0.001000 
194 28747.000000 0.001000 
195 30463.000000 0.001000 
196 33678.000000 0.001000 
197 34400.000000 0.001000 
198 30769.000000 0.001000 
199 26679.000000 0.001000 
200 24001.000000 0.001000 
201 22608.000000 0.001000 
202 27048.000000 0.001000 
203 27428.000000 0.001000 
204 26062.000000 0.001000 
205 23376.000000 0.001000 
206 20902.000000 0.001000 
207 18894.000000 0.001000 
208 17345.000000 0.001000 
209 16209.000000 0.001000 
210 15425.000000 0.001000 
211 14933.000000 0.001000 
212 14626.000000 0.001000 
213 17515.000000 0.001000 
214 17235.000000 0.001000 
215 16171.000000 0.001000 
216 15152.000000 0.001000 
217 15368.000000 0.001000 
218 15023.000000 0.001000 
219 14227.000000 0.001000 
220 13292.000000 0.001000 
221 12439.000000 0.001000 
222 11672.000000 0.001000 
223 10980.000000 0.001000 
224 10356.000000 0.001000 
225 9793.000000 0.001000 
226 9284.000000 0.001000 
227 8823.000000 0.001000 
228 8404.000000 0.001000 
229 8022.000000 0.001000 
230 7678.000000 0.001000 
231 7354.000000 0.001000 
232 7045.000000 0.001000 
233 6661.000000 0.001000 
234 6605.000000 0.001000 
235 6441.000000 0.001000 
236 4511.000000 0.001000 
237 7449.000000 0.001000 

